leaf_code,category_path,l1
02.003.002.003,安防 / 防汛救灾 / 保暖 / 保温帘,安防
02.003.003.001,安防 / 防汛救灾 / 防洪排涝 / 防汛沙袋,安防
02.003.003.002,安防 / 防汛救灾 / 防洪排涝 / 挡水板,安防
02.003.004.001,安防 / 防汛救灾 / 防雨防晒 / 帘席,安防
02.003.005,安防 / 防汛救灾 / 临时住宿,安防
02.003.006.001,安防 / 防汛救灾 / 水下营救 / 水下呼吸设备,安防
02.004.001.001,安防 / 防滑安全 / 安全地垫 / 不锈钢防滑板,安防
02.004.001.002,安防 / 防滑安全 / 安全地垫 / 地板革,安防
02.004.001.003,安防 / 防滑安全 / 安全地垫 / 防滑地垫,安防
02.004.001.004,安防 / 防滑安全 / 安全地垫 / 塑胶地板,安防
02.004.001.005,安防 / 防滑安全 / 安全地垫 / 地毯,安防
02.004.001.006,安防 / 防滑安全 / 安全地垫 / 普通安全地垫,安防
02.004.001.007,安防 / 防滑安全 / 安全地垫 / 绝缘地垫,安防
02.004.001.008,安防 / 防滑安全 / 安全地垫 / 抗疲劳地垫,安防
02.004.001.009,安防 / 防滑安全 / 安全地垫 / 防静电地垫,安防
02.004.001.010,安防 / 防滑安全 / 安全地垫 / 桌台垫,安防
02.004.002.001,安防 / 防滑安全 / 防滑条 / 金属防滑条,安防
02.004.002.002,安防 / 防滑安全 / 防滑条 / 橡胶防滑条,安防
02.005.001.001,安防 / 应急处理 / 应急逃生用品 / 压力钳,安防
02.005.001.002,安防 / 应急处理 / 应急逃生用品 / 板牙,安防
02.005.001.003,安防 / 应急处理 / 应急逃生用品 / 管子铰板,安防
02.005.002.001,安防 / 应急处理 / 急救设施及用品 / 急救箱/包,安防
02.005.002.002,安防 / 应急处理 / 急救设施及用品 / 急救箱,安防
02.005.002.003,安防 / 应急处理 / 急救设施及用品 / 急救担架,安防
02.005.002.004,安防 / 应急处理 / 急救设施及用品 / 氧气复苏仪,安防
02.005.002.005,安防 / 应急处理 / 急救设施及用品 / 洗眼器,安防
02.005.002.006,安防 / 应急处理 / 急救设施及用品 / 洗眼液,安防
02.005.002.007,安防 / 应急处理 / 急救设施及用品 / 警棍,安防
02.005.002.008,安防 / 应急处理 / 急救设施及用品 / 钩镰枪,安防
02.005.002.009,安防 / 应急处理 / 急救设施及用品 / 盾牌,安防
02.005.002.010,安防 / 应急处理 / 急救设施及用品 / 医用护理,安防
02.005.002.011,安防 / 应急处理 / 急救设施及用品 / 脱脂棉纱布,安防
02.005.003.001,安防 / 应急处理 / 管道工具 / 弯管器,安防
02.006.001.001,安防 / 安防监控设备 / 监视器 / 监视器,安防
02.006.002.001,安防 / 安防监控设备 / 通讯设备 / 执法记录仪,安防
02.006.002.002,安防 / 安防监控设备 / 通讯设备 / 无人机配件,安防
02.006.002.003,安防 / 安防监控设备 / 通讯设备 / 对讲机,安防
02.006.002.004,安防 / 安防监控设备 / 通讯设备 / 对讲机配件,安防
02.006.002.005,安防 / 安防监控设备 / 通讯设备 / 无人机,安防
02.006.002.006,安防 / 安防监控设备 / 通讯设备 / 车载台,安防
02.006.002.007,安防 / 安防监控设备 / 通讯设备 / 车载台配件,安防
02.006.002.008,安防 / 安防监控设备 / 通讯设备 / 行车记录仪,安防
02.006.002.009,安防 / 安防监控设备 / 通讯设备 / 执法记录设备配件,安防
02.006.002.010,安防 / 安防监控设备 / 通讯设备 / 中继台配件,安防
02.006.002.011,安防 / 安防监控设备 / 通讯设备 / 中继台,安防
02.006.002.012,安防 / 安防监控设备 / 通讯设备 / 卫星,安防
02.006.002.013,安防 / 安防监控设备 / 通讯设备 / 发射机,安防
02.006.002.014,安防 / 安防监控设备 / 通讯设备 / 无线寻呼机,安防
02.006.002.015,安防 / 安防监控设备 / 通讯设备 / 无线寻呼系统,安防
02.006.003.001,安防 / 安防监控设备 / 控制设备 / 控制键盘,安防
02.006.004.001,安防 / 安防监控设备 / 传输设备 / 视频解码器,安防
02.006.004.002,安防 / 安防监控设备 / 传输设备 / 数字矩阵,安防
02.006.004.003,安防 / 安防监控设备 / 传输设备 / 网络转换器,安防
02.006.004.004,安防 / 安防监控设备 / 传输设备 / 信号接收机,安防
02.006.004.005,安防 / 安防监控设备 / 传输设备 / 前端放大器,安防
02.006.004.006,安防 / 安防监控设备 / 传输设备 / 单频道放大器,安防
02.006.004.007,安防 / 安防监控设备 / 传输设备 / 视频编辑控制器,安防
02.006.004.008,安防 / 安防监控设备 / 传输设备 / 解调器,安防
02.006.004.009,安防 / 安防监控设备 / 传输设备 / 调制器,安防
02.006.005.001,安防 / 安防监控设备 / 电子围栏 / 电子围栏,安防
02.006.006.001,安防 / 安防监控设备 / 信息探测器 / 信息探测器,安防
02.006.007.001,安防 / 安防监控设备 / 摄像机 / 枪式摄像机,安防
02.006.007.002,安防 / 安防监控设备 / 摄像机 / 球式摄像机,安防
02.006.007.003,安防 / 安防监控设备 / 摄像机 / 半球摄像机,安防
02.006.008.001,安防 / 安防监控设备 / 录像机 / 录像机,安防
02.006.008.002,安防 / 安防监控设备 / 录像机 / 录像带,安防
02.006.009.001,安防 / 安防监控设备 / 信息报警器 / 信息报警器,安防
02.006.010.001,安防 / 安防监控设备 / 存储设备 / 监控服务器,安防
02.006.011.001,安防 / 安防监控设备 / 安防监控设备其它 / 楼宇自控,安防
02.006.011.002,安防 / 安防监控设备 / 安防监控设备其它 / 楼宇对讲,安防
02.006.011.003,安防 / 安防监控设备 / 安防监控设备其它 / 楼宇可视,安防
02.006.011.004,安防 / 安防监控设备 / 安防监控设备其它 / 安防监控其他,安防
02.006.011.005,安防 / 安防监控设备 / 安防监控设备其它 / 门禁设备,安防
02.006.011.006,安防 / 安防监控设备 / 安防监控设备其它 / 子母钟系统,安防
02.006.011.007,安防 / 安防监控设备 / 安防监控设备其它 / 子钟,安防
02.006.011.008,安防 / 安防监控设备 / 安防监控设备其它 / 广播音响系统,安防
02.006.011.009,安防 / 安防监控设备 / 安防监控设备其它 / 电传打字机,安防
02.006.011.010,安防 / 安防监控设备 / 安防监控设备其它 / 电话分机,安防
02.006.011.011,安防 / 安防监控设备 / 安防监控设备其它 / 电话单机,安防
02.006.011.012,安防 / 安防监控设备 / 安防监控设备其它 / 程控交换机,安防
02.006.011.013,安防 / 安防监控设备 / 安防监控设备其它 / 紧急电话,安防
02.006.011.014,安防 / 安防监控设备 / 安防监控设备其它 / 线路放大器,安防
02.007.001.001,安防 / 绝缘工具 / 绝缘螺丝批 / 绝缘螺丝批,安防
02.007.002.001,安防 / 绝缘工具 / 绝缘扳手 / 绝缘扳手,安防
02.007.003.001,安防 / 绝缘工具 / 绝缘钳 / 绝缘钳,安防
02.007.004.001,安防 / 绝缘工具 / 绝缘工具其它 / 绝缘工具其它,安防
02.008.001.001,安防 / 敲击类 / 锤类 / 圆头锤,安防
02.008.001.002,安防 / 敲击类 / 锤类 / 羊角锤,安防
02.008.001.003,安防 / 敲击类 / 锤类 / 八角锤,安防
02.008.001.004,安防 / 敲击类 / 锤类 / 大锤头,安防
02.008.001.005,安防 / 敲击类 / 锤类 / 钳工锤,安防
02.008.001.006,安防 / 敲击类 / 锤类 / 橡胶锤,安防
02.008.001.007,安防 / 敲击类 / 锤类 / 木锤,安防
02.008.001.008,安防 / 敲击类 / 锤类 / 石工锤,安防
02.008.001.009,安防 / 敲击类 / 锤类 / 钣金锤,安防
02.008.001.010,安防 / 敲击类 / 锤类 / 龙锤,安防
02.008.001.011,安防 / 敲击类 / 锤类 / 除渣锤,安防
02.008.001.012,安防 / 敲击类 / 锤类 / 除锈锤,安防
02.008.001.013,安防 / 敲击类 / 锤类 / 铜锤,安防
02.008.001.014,安防 / 敲击类 / 锤类 / 检车锤,安防
02.008.001.015,安防 / 敲击类 / 锤类 / 道钉锤,安防
02.008.002.001,安防 / 敲击类 / 撬棍 / 撬棍,安防
02.008.003.001,安防 / 敲击类 / 扁凿 / 扁凿,安防
02.008.004.001,安防 / 敲击类 / 起钉撬棍 / 起钉撬棍,安防
02.008.005.001,安防 / 敲击类 / 锉刀 / 锉刀,安防
02.008.006.001,安防 / 敲击类 / 铁钎子 / 铁钎子,安防
02.008.007.001,安防 / 敲击类 / 冲模 / 冲模模具,安防
02.008.007.002,安防 / 敲击类 / 冲模 / 冲模组套,安防
02.009.001.001,安防 / 汽保工具 / 机修组套 / 机修组套,安防
02.009.001.002,安防 / 汽保工具 / 机修组套 / 随车工具套装,安防
02.009.002.001,安防 / 汽保工具 / 套筒组套 / 套筒组套,安防
02.009.003.001,安防 / 汽保工具 / 套筒工具 / 套筒头,安防
02.009.003.002,安防 / 汽保工具 / 套筒工具 / 套筒扳手,安防
02.009.003.003,安防 / 汽保工具 / 套筒工具 / 套筒接杆,安防
02.010.001.001,安防 / 组合工具 / 电讯组套 / 电讯组套,安防
02.010.002.001,安防 / 组合工具 / 家用组合工具 / 家用组合工具,安防
02.010.003.001,安防 / 组合工具 / 组合工具其它 / 组合工具其它,安防
02.010.003.002,安防 / 组合工具 / 组合工具其它 / 油管接头拆装组套,安防
02.011.001.001,安防 / 扳手类 / 敲击扳手 / 敲击扳手,安防
02.011.002.001,安防 / 扳手类 / 板牙扳手 / 板牙扳手,安防
02.011.003.001,安防 / 扳手类 / 梅花扳手 / 梅花扳手,安防
02.011.004.001,安防 / 扳手类 / 尖尾扳手 / 尖尾扳手,安防
02.011.005.001,安防 / 扳手类 / 钢筋套筒专用扳手 / 钢筋套筒专用扳手,安防
02.011.006.001,安防 / 扳手类 / 轮胎扳手 / 轮胎扳手,安防
02.011.007.001,安防 / 扳手类 / 扭力扳手 / 扭力扳手,安防
02.011.007.002,安防 / 扳手类 / 扭力扳手 / 扭力扳手附件,安防
02.011.008.001,安防 / 扳手类 / 滤清器扳手 / 滤清器扳手,安防
02.011.009.001,安防 / 扳手类 / 油管扳手 / 油管扳手,安防
02.011.010.001,安防 / 扳手类 / 内六角扳手 / 内六角扳手,安防
02.011.011.001,安防 / 扳手类 / 扳手组套 / 扳手组套,安防
02.011.012.001,安防 / 扳手类 / 活扳手 / 活扳手,安防
02.011.013.001,安防 / 扳手类 / 花型扳手 / 花型扳手,安防
02.011.014.001,安防 / 扳手类 / 棘轮扳手 / 棘轮扳手,安防
02.011.015.001,安防 / 扳手类 / 两用扳手 / 两用扳手,安防
02.011.016.001,安防 / 扳手类 / 开口扳手 / 开口扳手,安防
02.011.016.002,安防 / 扳手类 / 开口扳手 / 单开口扳手,安防
02.012.001.001,安防 / 瓦木工具 / 瓦木工具 / 油灰刀,安防
02.012.001.002,安防 / 瓦木工具 / 瓦木工具 / 线坠,安防
02.012.001.003,安防 / 瓦木工具 / 瓦木工具 / 瓦刀,安防
02.012.001.004,安防 / 瓦木工具 / 瓦木工具 / 托灰板,安防
02.012.001.005,安防 / 瓦木工具 / 瓦木工具 / 刨锛,安防
02.012.001.006,安防 / 瓦木工具 / 瓦木工具 / 阴角,安防
02.012.001.007,安防 / 瓦木工具 / 瓦木工具 / 阳角,安防
02.012.001.008,安防 / 瓦木工具 / 瓦木工具 / 墨斗,安防
02.012.001.009,安防 / 瓦木工具 / 瓦木工具 / 木工刨子,安防
02.012.001.010,安防 / 瓦木工具 / 瓦木工具 / 大铲,安防
02.012.001.011,安防 / 瓦木工具 / 瓦木工具 / 抹子,安防
02.012.001.012,安防 / 瓦木工具 / 瓦木工具 / 刮板,安防
02.012.001.013,安防 / 瓦木工具 / 瓦木工具 / 刨刀,安防
02.012.001.014,安防 / 瓦木工具 / 瓦木工具 / 木工凿,安防
02.012.001.015,安防 / 瓦木工具 / 瓦木工具 / 砂纸,安防
02.012.001.016,安防 / 瓦木工具 / 瓦木工具 / 螺母枪,安防
02.012.001.017,安防 / 瓦木工具 / 瓦木工具 / 铁筛子,安防
02.012.001.018,安防 / 瓦木工具 / 瓦木工具 / 捣角器,安防
02.013.001.001,安防 / 手动工具其它 / 油咀 / 油咀,安防
02.013.002.001,安防 / 手动工具其它 / 手摇油泵 / 手摇油泵,安防
02.013.003.001,安防 / 手动工具其它 / 喷灯喷枪 / 喷灯喷枪,安防
02.013.004.001,安防 / 手动工具其它 / 吊顶神器配件 / 吊顶神器配件,安防
02.013.005.001,安防 / 手动工具其它 / 脚踏注油器 / 脚踏注油器,安防
02.013.006.001,安防 / 手动工具其它 / 铁绑钩 / 铁绑钩,安防
02.013.007.001,安防 / 手动工具其它 / 胶枪 / 胶枪,安防
02.013.008.001,安防 / 手动工具其它 / 冲孔器 / 冲孔器,安防
02.013.009.001,安防 / 手动工具其它 / 玻璃吸盘 / 玻璃吸盘,安防
02.013.010.001,安防 / 手动工具其它 / 拉马 / 拉马,安防
02.013.011.001,安防 / 手动工具其它 / 机油壶 / 机油壶,安防
02.013.012.001,安防 / 手动工具其它 / 取出器 / 取出器,安防
02.013.013.001,安防 / 手动工具其它 / 吊顶神器 / 吊顶神器,安防
02.013.014.001,安防 / 手动工具其它 / 拉铆枪 / 拉铆枪,安防
02.013.015.001,安防 / 手动工具其它 / 打气筒 / 打气筒,安防
02.013.016.001,安防 / 手动工具其它 / 黄油枪 / 黄油枪,安防
02.013.017.001,安防 / 手动工具其它 / G字夹 / G字夹,安防
02.013.017.002,安防 / 手动工具其它 / G字夹 / F夹,安防
02.013.018.001,安防 / 手动工具其它 / 卷管器 / 卷管器,安防
02.014.001.001,安防 / 刀剪锯斧 / 刀类 / 美工刀,安防
02.014.001.002,安防 / 刀剪锯斧 / 刀类 / 刀片类,安防
02.014.001.003,安防 / 刀剪锯斧 / 刀类 / 玻璃刀,安防
02.014.001.004,安防 / 刀剪锯斧 / 刀类 / 多功能刀,安防
02.014.001.005,安防 / 刀剪锯斧 / 刀类 / 刮刀,安防
02.014.001.006,安防 / 刀剪锯斧 / 刀类 / 剥线刀,安防
02.014.002.001,安防 / 刀剪锯斧 / 剪类 / 电缆剪,安防
02.014.002.002,安防 / 刀剪锯斧 / 剪类 / 电缆剪配件,安防
02.014.003.001,安防 / 刀剪锯斧 / 锯类 / 锯弓,安防
02.014.003.002,安防 / 刀剪锯斧 / 锯类 / 手板锯,安防
02.014.003.003,安防 / 刀剪锯斧 / 锯类 / 锯条,安防
02.014.004.001,安防 / 刀剪锯斧 / 斧 / 斧子,安防
02.014.005.001,安防 / 刀剪锯斧 / 瓷砖切割机 / 手动切割机,安防
02.014.005.002,安防 / 刀剪锯斧 / 瓷砖切割机 / 手动瓷砖切割机配件,安防
02.014.006.001,安防 / 刀剪锯斧 / 断线钳 / 断线钳,安防
02.014.006.002,安防 / 刀剪锯斧 / 断线钳 / 断线钳钳头,安防
02.015.001.001,安防 / 螺丝批类 / 螺丝批头 / 螺丝批头,安防
02.015.002.001,安防 / 螺丝批类 / 花形螺丝批 / 花形螺丝批,安防
02.015.003.001,安防 / 螺丝批类 / 螺帽螺丝批 / 螺帽螺丝批,安防
02.015.004.001,安防 / 螺丝批类 / 旋转式螺丝批 / 旋转式螺丝批,安防
02.015.005.001,安防 / 螺丝批类 / 钟表螺丝批 / 钟表螺丝批,安防
02.015.006.001,安防 / 螺丝批类 / 塑柄螺丝批 / 塑柄螺丝批,安防
02.015.007.001,安防 / 螺丝批类 / 两用螺丝批 / 两用螺丝批,安防
02.015.008.001,安防 / 螺丝批类 / 螺丝批组套 / 螺丝批组套,安防
02.015.008.002,安防 / 螺丝批类 / 螺丝批组套 / 螺套工具,安防
02.015.009.001,安防 / 螺丝批类 / 平底穿心螺丝批 / 平底穿心螺丝批,安防
02.015.010.001,安防 / 螺丝批类 / 棘轮柄螺丝批 / 棘轮柄螺丝批,安防
02.015.011.001,安防 / 螺丝批类 / 扭力螺丝批 / 扭力螺丝批,安防
02.016.001.001,安防 / 涂刷工具 / 滚刷 / 滚刷,安防
02.016.002.001,安防 / 涂刷工具 / 刷子配件 / 刷子配件,安防
02.016.003.001,安防 / 涂刷工具 / 毛刷 / 油漆刷,安防
02.016.003.002,安防 / 涂刷工具 / 毛刷 / 羊毛板刷,安防
02.016.003.003,安防 / 涂刷工具 / 毛刷 / 毛刷,安防
02.017.001.001,安防 / 夹持工具 / 钳类 / 钢丝钳,安防
02.017.001.002,安防 / 夹持工具 / 钳类 / 尖咀钳,安防
02.017.001.003,安防 / 夹持工具 / 钳类 / 斜咀钳,安防
02.017.001.004,安防 / 夹持工具 / 钳类 / 管钳,安防
02.017.001.005,安防 / 夹持工具 / 钳类 / 链条钳,安防
02.017.001.006,安防 / 夹持工具 / 钳类 / 顶切钳,安防
02.017.001.007,安防 / 夹持工具 / 钳类 / 龙骨钳,安防
02.017.001.008,安防 / 夹持工具 / 钳类 / 卡簧钳,安防
02.017.001.009,安防 / 夹持工具 / 钳类 / 剥线钳,安防
02.017.001.010,安防 / 夹持工具 / 钳类 / 大力钳,安防
02.017.001.011,安防 / 夹持工具 / 钳类 / 压线钳,安防
02.017.001.012,安防 / 夹持工具 / 钳类 / 鲤鱼钳,安防
02.017.001.013,安防 / 夹持工具 / 钳类 / 水泵钳,安防
02.017.001.014,安防 / 夹持工具 / 钳类 / 扁咀钳,安防
02.017.001.015,安防 / 夹持工具 / 钳类 / 水口钳,安防
02.017.001.016,安防 / 夹持工具 / 钳类 / 剪切钳,安防
02.017.001.017,安防 / 夹持工具 / 钳类 / 长咀钳,安防
02.017.001.018,安防 / 夹持工具 / 钳类 / 平口钳,安防
02.017.001.019,安防 / 夹持工具 / 钳类 / 台虎钳,安防
02.017.001.020,安防 / 夹持工具 / 钳类 / 钳类其它,安防
02.017.001.021,安防 / 夹持工具 / 钳类 / 翻轨器,安防
02.017.001.022,安防 / 夹持工具 / 钳类 / 枕木钳,安防
02.017.001.023,安防 / 夹持工具 / 钳类 / 打孔钳,安防
02.018.001.001,安防 / 园林工具 / 手动园林剪 / 高枝剪,安防
02.018.001.002,安防 / 园林工具 / 手动园林剪 / 整篱剪,安防
02.018.001.003,安防 / 园林工具 / 手动园林剪 / 剪枝剪,安防
02.018.001.004,安防 / 园林工具 / 手动园林剪 / 大力剪,安防
02.019.001.001,安防 / 电子工具 / 电子测量工具 / 测电笔,安防
02.019.002.001,安防 / 电子工具 / 吸锡器 / 吸锡器,安防
02.019.003.001,安防 / 电子工具 / 电烙铁 / 电烙铁,安防
02.019.003.002,安防 / 电子工具 / 电烙铁 / 电烙铁配件,安防
02.019.004.001,安防 / 电子工具 / 磁吸器 / 磁吸器,安防
02.019.005.001,安防 / 电子工具 / 焊台 / 焊台,安防
02.019.006.001,安防 / 电子工具 / 镊子 / 镊子,安防
02.019.007.001,安防 / 电子工具 / 焊锡锅 / 焊锡锅,安防
02.020.001.001,安防 / 焊割工具 / 气瓶 / 氧气瓶,安防
02.020.001.002,安防 / 焊割工具 / 气瓶 / 乙炔瓶,安防
02.020.001.003,安防 / 焊割工具 / 气瓶 / 氩气瓶,安防
02.020.001.004,安防 / 焊割工具 / 气瓶 / 氮气瓶,安防
02.020.001.005,安防 / 焊割工具 / 气瓶 / 二氧化碳气瓶,安防
02.020.001.006,安防 / 焊割工具 / 气瓶 / 气瓶胶圈,安防
02.020.001.007,安防 / 焊割工具 / 气瓶 / 氢气瓶,安防
